"","indiv_id","date","sex","race","age","charge_num","sec_code","ca_code","section_full","section","subsection1","subsection2","subsection3","subsection4","subsection5","part","part_head","title","title_head","chapter","chapter_head","division","division_head","description_1","description_2","description_3","description_4","description_5","description_6","description_7","description_8","sentence_1","sentence_2","sentence_3","sentence_4","sentence_5","sentence_6","sentence_7","sentence_8","severity_1","severity_2","severity_3","severity_4","severity_5","severity_6","severity_7","severity_8","category"
"1913","1078",2017-02-06,"M","White",34,"charge3","476PC","PC","476","476",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","4","Forgery and counterfeiting",NA,NA,"MAKE/PASS FICTITIOUS CHECK","MAKE/PASS/PUBLISH/ETC FICTITIOUS CHECK/BILL/NOTE",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA OR JAIL",NA,NA,NA,NA,NA,NA,"Felony","Misdemeanor",NA,NA,NA,NA,NA,NA,"Theft"
"1914","1079",2017-02-07,"M","Black",43,"charge1","273.5(A)PC","PC","273.5 (A)","273.5","(A)",NA,NA,NA,NA,"1","Crimes and punishments","9","Crimes against the person involving sexual assault, and crimes against public decency and good morals","2","Abandonment of children",NA,NA,"INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP","INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP","INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP",NA,NA,NA,NA,NA,"2,3,4 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Assault and battery"
"1915","1080",2017-02-08,"M","White",37,"charge1","O/WFEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","1081",2017-02-08,"M","White",41,"charge1","O/WFEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","1082",2017-02-08,"M","White",52,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1918","1083",2017-02-08,"M","Black",55,"charge1","647(F)PC","PC","647 (F)","647","(F)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL","DISORDERLY CONDUCT:ALCOHOL","DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG","DISORDERLY CONDUCT:TOLUENE",NA,NA,NA,NA,"1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL",NA,NA,NA,NA,"Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1919","1084",2017-02-08,"M","Hispanic",57,"charge1","166(A)(4)PC","PC","166 (A) (4)","166","(A)","(4)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","7","Other offenses against public justice",NA,NA,"CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Impeding public justice"
"1920","1085",2017-02-09,"M","White",23,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1921","1085",2017-02-09,"M","White",23,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1922","1085",2017-02-09,"M","White",23,"charge3","14601.1(A)VC","VC","14601.1 (A)","14601.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVE WHILE LICENSE SUSPENDED/REVOKED",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vehicular violations"
"1923","1086",2017-02-09,"F","Hispanic",38,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1924","1086",2017-02-09,"F","Hispanic",38,"charge2","O/WMISD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","1087",2017-02-09,"M","Black",54,"charge1","490.5(A)PC","PC","490.5 (A)","490.5","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"PETTY THEFT:RETAIL MERCHANDISE/ETC",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Theft"
"1926","1088",2017-02-10,"M","White",22,"charge1","11378HS","HS","11378","11378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE FOR SALE","POSSESS CONTROLLED SUBSTANCE FOR SALE",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Drug offenses"
"1927","1088",2017-02-10,"M","White",22,"charge2","11379(A)HS","HS","11379 (A)","11379","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","TRANSPORT/ETC CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1928","1088",2017-02-10,"M","White",22,"charge3","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1929","1089",2017-02-10,"M","White",23,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1930","1090",2017-02-10,"M","Hispanic",23,"charge1","496(A)PC","PC","496 (A)","496","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"RECEIVE/ETC KNOWN STOLEN PROPERTY","RECEIVE/ETC KNOWN STOLEN PROPERTY","RECEIVE/ETC KNOWN STOLEN PROPERTY",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"1931","1091",2017-02-10,"M","Black",29,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1932","1091",2017-02-10,"M","Black",29,"charge2","1203.2(A)PC","PC","1203.2 (A)","1203.2","(A)",NA,NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"1933","1091",2017-02-10,"M","Black",29,"charge3","14601.1(A)VC","VC","14601.1 (A)","14601.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVE WHILE LICENSE SUSPENDED/REVOKED",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vehicular violations"
"1934","1092",2017-02-10,"M","Other",31,"charge1","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"1935","1092",2017-02-10,"M","Other",31,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1936","1093",2017-02-10,"M","White",40,"charge1","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"1937","1094",2017-02-10,"M","White",46,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1938","1095",2017-02-10,"F","White",55,"charge1","647(F)PC","PC","647 (F)","647","(F)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL","DISORDERLY CONDUCT:ALCOHOL","DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG","DISORDERLY CONDUCT:TOLUENE",NA,NA,NA,NA,"1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL",NA,NA,NA,NA,"Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1939","1096",2017-02-11,"M","Other",18,"charge1","25662(A)BP","BP","25662 (A)","25662","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MINOR POSSESS ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1940","1097",2017-02-11,"F","Hawaiian",19,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1941","1098",2017-02-11,"F","Hispanic",38,"charge1","459.5PC","PC","459.5","459.5",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","2","Burglary",NA,NA,"SHOPLIFTING","SHOPLIFTING","SHOPLIFTING",NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-180 DA JAIL",NA,NA,NA,NA,NA,"Felony","Felony","Misdemeanor",NA,NA,NA,NA,NA,"Theft"
"1942","1098",2017-02-11,"F","Hispanic",38,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1943","1099",2017-02-11,"F","Hispanic",53,"charge1","29800(A)(1)PC","PC","29800 (A) (1)","29800","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"FELON/ADDICT/POSSESS/ETC FIREARM","FELON/ADDICT/POSSESS/ETC FIREARM",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Weapons"
"1944","1099",2017-02-11,"F","Hispanic",53,"charge2","30305(A)(1)PC","PC","30305 (A) (1)","30305","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"1945","1099",2017-02-11,"F","Hispanic",53,"charge3","11370.1(A)HS","HS","11370.1 (A)","11370.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSS CONTROLLED SUBSTANCE WHILE ARMED W/LOADED FIREARM",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1946","1100",2017-02-11,"M","Hispanic",57,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1947","1100",2017-02-11,"M","Hispanic",57,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1948","1101",2017-02-11,"M","White",59,"charge1","29800(A)(1)PC","PC","29800 (A) (1)","29800","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"FELON/ADDICT/POSSESS/ETC FIREARM","FELON/ADDICT/POSSESS/ETC FIREARM",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Weapons"
"1949","1101",2017-02-11,"M","White",59,"charge2","11370.1(A)HS","HS","11370.1 (A)","11370.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSS CONTROLLED SUBSTANCE WHILE ARMED W/LOADED FIREARM",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1950","1101",2017-02-11,"M","White",59,"charge3","30305(A)(1)PC","PC","30305 (A) (1)","30305","(A)","(1)",NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC","PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"1951","1102",2017-02-12,"M","Hispanic",20,"charge1","23152(E)VC","VC","23152 (E)","23152","(E)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI: ALCOHOL/.04% PASSENGR IS PASS FOR HIRE",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1952","1103",2017-02-12,"M","White",20,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1953","1103",2017-02-12,"M","White",20,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1954","1103",2017-02-12,"M","White",20,"charge3","23136(A)VC","VC","23136 (A)","23136","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNDERAGE DRUNK DRIVING 0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1955","1104",2017-02-12,"F","White",35,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1956","1104",2017-02-12,"F","White",35,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1957","1105",2017-02-13,"M","Hispanic",22,"charge1","12020(A)PC","PC","12020 (A)","12020","(A)",NA,NA,NA,NA,"4","Prevention of crimes and apprehension of criminals",NA,NA,NA,NA,NA,NA,"WEAPONS POSSESSION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weapons"
"1958","1106",2017-02-14,"M","White",29,"charge1","14601.1(A)VC","VC","14601.1 (A)","14601.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVE WHILE LICENSE SUSPENDED/REVOKED",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vehicular violations"
"1959","1107",2017-02-14,"F","White",30,"charge1","422.7(B)PC","PC","422.7 (B)","422.7","(B)",NA,NA,NA,NA,"1","Crimes and punishments",NA,NA,"2","Crimes and penalties",NA,NA,"VIOLATE CIVIL RIGHTS:CAUSE PROPERTY DAMAGE",NA,NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Assault and battery"
"1960","1107",2017-02-14,"F","White",30,"charge2","594(B)(3)PC","PC","594 (B) (3)","594","(B)","(3)",NA,NA,NA,"1","Crimes and punishments","14","Malicious mischief",NA,NA,NA,NA,"VANDALISM ($400 OR MORE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vandalism"
"1961","1108",2017-02-15,"M","Hawaiian",27,"charge1","11351HS","HS","11351","11351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1962","1108",2017-02-15,"M","Hawaiian",27,"charge2","11352(A)HS","HS","11352 (A)","11352","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"3,4,5 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"1963","1108",2017-02-15,"M","Hawaiian",27,"charge3","11378HS","HS","11378","11378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE FOR SALE","POSSESS CONTROLLED SUBSTANCE FOR SALE",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Drug offenses"
"1964","1109",2017-02-15,"M","Black",48,"charge1","314.1PC","PC","314.1","314.1",NA,NA,NA,NA,NA,"1","Crimes and punishments","9","Crimes against the person involving sexual assault, and crimes against public decency and good morals","8","Indecent exposure, obscene exhibitions, and bawdy and other disorderly houses",NA,NA,"INDECENT EXPOSURE W/PRIOR","INDECENT EXPOSURE W/PRIOR","INDECENT EXPOSURE AFTER ILLEGAL ENTRY OCCUPIED DWELLING","INDECENT EXPOSURE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","16 MO,2,3 YRS OR J","1-180 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Felony","Misdemeanor",NA,NA,NA,NA,"Sexual assault/offenses"
"1965","1110",2017-02-17,"F","Black",23,"charge1","368(A)PC","PC","368 (A)","368","(A)",NA,NA,NA,NA,"1","Crimes and punishments","9","Crimes against the person involving sexual assault, and crimes against public decency and good morals","13","Crimes against elders, dependent adults, and persons with disabilities",NA,NA,"CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assault and battery"
"1966","1110",2017-02-17,"F","Black",23,"charge2","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1967","1110",2017-02-17,"F","Black",23,"charge3","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"1968","1111",2017-02-17,"M","White",37,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"1969","1111",2017-02-17,"M","White",37,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
